"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YBR029C",82.3208561831294,-1.23215650315189,0.270291807375616,1.03118164238615e-06,9.50217148671747e-06
"YBR030W",30.828101574403,-0.845158848904904,0.394344460508494,0.00964762500726364,0.0277067149775076
"YBR031W",445.127501907602,-0.505090270431267,0.220118581849193,0.0135902605171139,0.036794492569298
"YBR032W",2.02783609195611,-0.424253144403368,0.709598904939323,0.155014765561801,0.260484225557908
"YBR033W",79.1525864008228,-0.243096457975421,0.212142219368263,0.220939948456388,0.343032284556506
"YBR034C",64.1346598614195,-0.790024508937406,0.294215896475968,0.00260303407091828,0.00935460465992453
"YBR035C",229.793291342873,0.345450644684896,0.192270674317805,0.0575749831464383,0.118203185096097
"YBR036C",199.752349646434,-0.597611682642884,0.264813295648307,0.0124289729558671,0.0341324443864025
"YBR037C",53.2477671933443,0.357527439762098,0.260558136507703,0.127991911734477,0.223790268417541
"YBR038W",29.5953524217942,0.919550420465047,0.35601634700077,0.0026157983068251,0.00938350752424263
"YBR039W",899.082312735134,-0.294667809258752,0.152306767400682,0.0452954324543804,0.0977030999612938
"YBR040W",5.34317129114796,-0.142683546866363,0.48140917348958,0.64169414325458,0.750967637704352
"YBR041W",88.7018191384791,-0.70303532104244,0.2289080639464,0.000968585474007578,0.00405242568142679
"YBR042C",36.2765342983547,-0.996303836481382,0.34174410341926,0.000888042114003112,0.00377101644137219
"YBR043C",77.1507945735954,-0.0973746297006163,0.255102364289114,0.67245288840248,0.774119351352691
"YBR044C",113.352869764431,-0.0236480851613066,0.199776054067827,0.898643517474014,0.936172051577857
"YBR045C",27.1999362511728,0.273682300418893,0.321499276596673,0.321708239521571,0.456179728409003
"YBR046C",131.436990030248,-0.228473652012988,0.192767734560172,0.211059615947614,0.3307062891668
"YBR047W",143.018850484609,-0.524292487720292,0.251134613539168,0.022061730173184,0.0544195429427071
"YBR048W",120.895678403802,-0.635243525168414,0.279481079501936,0.0110335974837661,0.0308837127691144
"YBR049C",167.758622483906,0.922422627724975,0.203982455891425,2.03025393708664e-06,1.764486001882e-05
"YBR050C",123.243162565264,2.83495871766658,0.318754819137894,6.35810061014646e-20,4.12032563453187e-18
"YBR052C",338.958658490544,1.11771825756189,0.20590554349454,1.31513258816375e-08,1.73854112874329e-07
"YBR053C",173.611455055966,-0.198503228286381,0.203823053027456,0.299556537140987,0.43390575180626
"YBR054W",2876.91324933695,-1.737996808227,0.157149613069673,2.45835844253553e-29,3.4085425661388e-27
"YBR055C",83.8850744670386,-0.161983489631815,0.231506057632235,0.448464112300307,0.583659252899897
"YBR056W",317.890757817341,0.958422517645835,0.194782569919819,2.4905364195962e-07,2.59590526811758e-06
"YBR056W-A",23.8078117947771,-1.51460458123566,0.438248612887059,6.92812759148772e-05,0.000408157082020255
"YBR057C",70.2789987066573,1.18528862200627,0.305400738135767,2.27458834891447e-05,0.00015135151491326
"YBR058C",92.7418971886573,-0.389267097562745,0.228957487882148,0.0660512321344311,0.132235542641195
"YBR058C-A",62.8306992525053,0.245071006340656,0.296092453683183,0.348541336067132,0.484530444381137
"YBR059C",299.378124897285,1.39901320856094,0.174152965871052,1.66492971852503e-16,7.4379828985559e-15
"YBR060C",50.4348312814953,-0.0982518922273345,0.282007131152644,0.694547090591505,0.79069882644769
"YBR061C",27.2041096368293,-0.674020739877517,0.386836174373421,0.0340583286623741,0.0771488432694051
"YBR062C",45.0904096537083,0.109274875489113,0.28427604225945,0.666268970019847,0.769675566606922
"YBR063C",60.7246921951627,0.0242377668787383,0.259716914280728,0.919788285669401,0.949078878359462
"YBR065C",69.1718099535154,0.0439674764082642,0.247271408619253,0.84742157278101,0.901396506141013
"YBR066C",19.1086148380714,-0.410883414643977,0.445148943536228,0.211030523982393,0.3307062891668
"YBR067C",122.842618789987,-2.37834177055748,0.239886569250602,3.08808309788048e-24,2.96954055315539e-22
"YBR068C",152.386040815622,-2.10790477828188,0.238394603775415,7.92179400645906e-20,5.07846622220526e-18
"YBR069C",11.7646116422772,-0.250727450770258,0.446888838784646,0.42569083747643,0.561351997831012
"YBR070C",29.6216173130974,-0.130165562454885,0.293048704396563,0.612269430822409,0.726727124539758
"YBR071W",46.7392793183095,-0.796253119844484,0.351110085350657,0.00782296713055257,0.0233552979631219
"YBR072C-A",2.43217756536638,4.55626643329428,2.5260220439783,0.000671028257843921,0.00295034695668544
"YBR072W",2157.97785683418,0.166191563792538,0.269655302057653,0.487067025240739,0.619720044272546
"YBR073W",105.129445708227,0.247339318597239,0.22298407690228,0.232709019036091,0.357303932910939
"YBR074W",128.724225923947,-0.829154981503325,0.281359455447781,0.00109819673608853,0.00451859830266379
"YBR076W",23.5029517423327,1.41283363280132,0.419289516102107,9.42754335452468e-05,0.000537366212161586
"YBR077C",44.5579870518134,-0.355712914266883,0.261274044346674,0.130973121968146,0.227789309560703
"YBR078W",511.800614954137,-0.468314328394479,0.243138510289296,0.0351941134355744,0.0792399185433893
"YBR079C",136.538094471648,-0.0630201341735335,0.198387927856855,0.736715510926244,0.821384713192293
"YBR080C",142.927698008786,-0.593989979979778,0.25251062093466,0.00975825622217082,0.0279436712759762
"YBR081C",179.658570860005,0.238253461391106,0.267301323884755,0.323611379877283,0.457956574134432
"YBR082C",464.475300361803,0.285618344094579,0.297209083012611,0.275090791727052,0.406691198337247
