"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YAR042W",113.698748103991,-0.993522898738452,0.231764282470049,7.53854322511802e-06,3.44404557150602e-05
"YAR050W",49.2756984506148,-0.00426163315161873,0.283752336634996,0.985939577896548,0.989757831860451
"YAR064W",1.57637812736403,-0.0558238313175247,0.695538949754622,0.877377706926725,0.912583023150233
"YAR066W",4.04936385550234,0.0749027597011962,0.598579217989358,0.856893574361346,0.897855797951203
"YAR068W",21.5762321851922,-1.92811105436401,0.522238372484227,4.29258182493713e-05,0.000170843610415722
"YAR071W",4.33494754730294,0.0972199406190535,0.818640182768322,0.580950498794889,0.667751469792776
"YBL001C",248.484460338466,1.72165102183552,0.208686026452957,2.99216190393345e-17,6.325982011082e-16
"YBL002W",353.892469655474,0.0843273433335617,0.220587686511078,0.693126511410461,0.765654507166077
"YBL003C",489.75821176598,0.94870440329844,0.149360192174501,1.02092078773071e-10,9.83316597164862e-10
"YBL004W",269.425397157826,-1.12602462396209,0.213426877336847,4.85957169648828e-08,3.22277713620279e-07
"YBL005W",58.3303543615317,-0.43902580951939,0.248536249760782,0.0638709211771381,0.110823819336462
"YBL005W-A",2.44957959664422,-0.117044857304828,0.831472876601902,0.554013309874119,0.642487328043085
"YBL006C",81.3979793333455,0.229533520735536,0.222326214039263,0.283740646440949,0.377603065643066
"YBL007C",291.561591213842,0.268049765946058,0.178075342180585,0.123342355050144,0.192504481887163
"YBL008W",52.4458609865519,-0.658609776445483,0.292690826732642,0.0157298974792375,0.0331501056101852
"YBL008W-A",1.39563907600888,0.289444460063721,0.761649342173008,0.440592213895226,0.538170616521888
"YBL009W",20.6248709741454,0.939085268834286,0.415485059001111,0.00987753613852237,0.0220579973322743
"YBL010C",22.8406465120394,-0.40569903125695,0.359159586938136,0.20881293685033,0.294451922777121
"YBL011W",117.253033382256,0.698675394069183,0.281990992691705,0.00822071276934382,0.0187425963789017
"YBL013W",5.00997927015248,-0.0987659862179545,0.545028424534529,0.807701194543004,0.858227503451326
"YBL014C",57.861972761835,-1.07837941590937,0.277244214995154,3.98042292209576e-05,0.000159163524222233
"YBL015W",376.58169030984,2.46528742399992,0.210674646605116,1.35896784035047e-32,9.42112356298779e-31
"YBL016W",27.4139833483624,0.389909502767621,0.321775376728717,0.187520782426837,0.270243873538507
"YBL017C",427.104724937651,-0.501301294577544,0.193083038962184,0.00750787446467974,0.0173294415634613
"YBL018C",33.7223684654261,0.025007207845092,0.317336786001005,0.931660847250639,0.951577721598878
"YBL019W",49.5067898053462,-1.58607214167496,0.298891916310318,2.26567572087214e-08,1.58358249095424e-07
"YBL020W",123.624580751232,-0.458226301285178,0.228200618538918,0.0360359260152959,0.068010823331179
"YBL021C",47.5082198039524,0.609057163526936,0.283161983627659,0.0216037254730528,0.0437802213699322
"YBL022C",392.321342770003,0.593139301226598,0.157497386177083,0.000122608367696828,0.00043877016098949
"YBL023C",40.1240287905865,-0.510144626888842,0.330683912160381,0.091147721071044,0.14949730757237
"YBL024W",82.5818212665534,0.466476337313583,0.226499380546318,0.0321207858606127,0.0617356948101138
"YBL025W",15.936338277559,-0.715857442040441,0.494245245755413,0.0807139115409427,0.134530707466341
"YBL026W",45.5456752329307,0.819988656204258,0.349848272904982,0.00991415484474295,0.0221296110761353
"YBL027W",625.738880988698,-0.334116817613293,0.149995826517351,0.0233563629173007,0.0469806463269051
"YBL028C",72.6418115085917,1.61582931796284,0.337340288210206,3.38405105701979e-07,1.96452895832055e-06
"YBL029C-A",121.79719859883,0.49236127805492,0.260484303218317,0.0460260411804875,0.0837884755780356
"YBL029W",367.865442914255,-0.439416009252618,0.297596602806246,0.111580792232828,0.176270451322766
"YBL030C",489.06128710183,1.25575241736577,0.153869626451333,1.08183992562856e-16,2.12868964904207e-15
"YBL031W",7.39153850442266,1.10288047356156,0.666408632592519,0.0279293487953892,0.054756585832986
"YBL032W",44.5008530443393,0.695967597826394,0.296582537464798,0.0116104864740727,0.0254024661865766
"YBL033C",201.82445821244,0.722964738926566,0.217910520610353,0.000564559057920851,0.0017396757486674
"YBL034C",91.4621155204156,-0.388668591463432,0.228780375789584,0.0762579749492874,0.128251070986644
"YBL035C",30.1276038202215,0.167883868913567,0.305079286632786,0.554738726779218,0.642703515168616
"YBL036C",107.919382604115,-0.446774937266553,0.227871586496763,0.0406750452983188,0.0754995703824959
"YBL037W",35.2346639525014,-0.574347676919609,0.311094624524333,0.0453289910714391,0.0827189928331969
"YBL038W",159.657517780843,1.59838970544835,0.255467299104829,8.43438385708957e-11,8.20322945448092e-10
"YBL039C",45.7934956094549,-0.758606213980732,0.379989440238682,0.0253605595038891,0.0504503355896519
"YBL039W-B",42.3286658959954,1.66033671912751,0.333637629825891,1.31214718285118e-07,8.11516753543438e-07
"YBL040C",88.8848221212908,0.707409198580979,0.22275649165585,0.000938786713556821,0.00273828101087366
"YBL041W",461.517983586851,1.43126492582965,0.165871708789604,1.61553935824713e-18,3.93136557300792e-17
"YBL042C",74.9435825484912,-0.980835675894893,0.265269386874822,9.75401482984084e-05,0.000356769548561418
"YBL043W",120.233888676181,1.12019098589032,0.279112988574418,2.15538580950776e-05,9.09441627479494e-05
"YBL044W",0.567213940146963,0.0592354562164487,0.784618281171084,0.812872888856111,0.862339530846999
"YBL045C",989.541326763329,0.822735148757904,0.119928445445651,3.91614994316455e-12,4.46426117803958e-11
"YBL046W",39.6380203548546,-0.59097642271212,0.281196108319936,0.0249808227619762,0.0497946055857246
